scaf_name,chr_type,MF,MF_adj
1_Tdi_b3v08_scaf000385,A,0.0546016280768431,-0.03539837
1_Tdi_b3v08_scaf000386,A,0.0239711455308563,-0.06602885
1_Tdi_b3v08_scaf000387,A,-0.0821195923079109,-0.1721196
1_Tdi_b3v08_scaf000388,A,0.0161078419193994,-0.07389216
1_Tdi_b3v08_scaf000389,A,-0.0355054930977729,-0.1255055
1_Tdi_b3v08_scaf000390,A,-0.024232660866607,-0.1142327
1_Tdi_b3v08_scaf000391,A,-0.0139982902014085,-0.1039983
1_Tdi_b3v08_scaf000392,A,-0.0110896575029174,-0.1010897
1_Tdi_b3v08_scaf000393,A,-0.0570501384912112,-0.1470501
1_Tdi_b3v08_scaf000394,A,0.0453861038116634,-0.04461390
1_Tdi_b3v08_scaf000395,A,-0.074055961903381,-0.1640560
1_Tdi_b3v08_scaf000396,A,-0.0205410648605738,-0.1105411
1_Tdi_b3v08_scaf000397,X,-0.940638484830937,-1.030638
1_Tdi_b3v08_scaf000398,A,0.0535587794162409,-0.03644122
1_Tdi_b3v08_scaf000399,A,-0.0470056266736237,-0.1370056
1_Tdi_b3v08_scaf000400,A,0.0473187452900499,-0.04268125
1_Tdi_b3v08_scaf000401,A,-0.0126213743403812,-0.1026214
1_Tdi_b3v08_scaf000402,A,0.0249476413351216,-0.06505236
1_Tdi_b3v08_scaf000403,A,-0.032748256230085,-0.1227483
1_Tdi_b3v08_scaf000404,A,0.0679354851449511,-0.02206451
1_Tdi_b3v08_scaf000405,X,-0.99682473366967,-1.086825
1_Tdi_b3v08_scaf000406,A,0.0386315942278066,-0.05136841
1_Tdi_b3v08_scaf000407,A,0.0135586749706526,-0.07644133
1_Tdi_b3v08_scaf000408,A,0.0359040574064843,-0.05409594
1_Tdi_b3v08_scaf000409,A,-0.117823828975698,-0.2078238
1_Tdi_b3v08_scaf000410,A,0.0288058344579032,-0.06119417
1_Tdi_b3v08_scaf000411,A,0.0654934672113363,-0.02450653
1_Tdi_b3v08_scaf000412,A,0.0123924254922041,-0.07760757
1_Tdi_b3v08_scaf000413,A,0.0147373976919077,-0.07526260
1_Tdi_b3v08_scaf000414,A,-0.0242724296180325,-0.1142724
1_Tdi_b3v08_scaf000415,A,0.0262958430754736,-0.06370416
1_Tdi_b3v08_scaf000416,A,-0.144753513956884,-0.2347535
1_Tdi_b3v08_scaf000417,A,0.0121158217427812,-0.07788418
1_Tdi_b3v08_scaf000418,A,0.0178596620139406,-0.07214034
1_Tdi_b3v08_scaf000419,A,-0.0121878000741189,-0.1021878
1_Tdi_b3v08_scaf000420,A,0.0575614572048969,-0.03243854
1_Tdi_b3v08_scaf000421,A,-0.0260961050367863,-0.1160961
1_Tdi_b3v08_scaf000422,A,-0.0316885686313424,-0.1216886
1_Tdi_b3v08_scaf000423,A,-0.000600842176317959,-0.09060084
1_Tdi_b3v08_scaf000424,X,-0.879361325636378,-0.9693613
1_Tdi_b3v08_scaf000425,A,0.0693732544904196,-0.02062675
1_Tdi_b3v08_scaf000426,A,0.0290540360534052,-0.06094596
1_Tdi_b3v08_scaf000427,A,-0.0727797830816391,-0.1627798
1_Tdi_b3v08_scaf000428,A,0.0181045285513721,-0.07189547
1_Tdi_b3v08_scaf000429,A,-0.0480131191113996,-0.1380131
1_Tdi_b3v08_scaf000430,A,-0.0165898674334511,-0.1065899
1_Tdi_b3v08_scaf000431,X,-0.9841207768125,-1.074121
1_Tdi_b3v08_scaf000432,A,-0.125576552763372,-0.2155766
1_Tdi_b3v08_scaf000433,A,0.0524184707606201,-0.03758153
1_Tdi_b3v08_scaf000434,A,0.0265319880471021,-0.06346801
1_Tdi_b3v08_scaf000435,A,-0.00959822291850806,-0.09959822
1_Tdi_b3v08_scaf000436,A,-0.0178303293735279,-0.1078303
1_Tdi_b3v08_scaf000437,A,-0.118723278962115,-0.2087233
1_Tdi_b3v08_scaf000438,X,-0.916068153699138,-1.006068
1_Tdi_b3v08_scaf000439,A,-0.0387606791070002,-0.1287607
1_Tdi_b3v08_scaf000440,A,-0.0440988763051463,-0.1340989
1_Tdi_b3v08_scaf000441,A,0.00696218875593642,-0.08303781
1_Tdi_b3v08_scaf000442,A,0.0179776123901747,-0.07202239
1_Tdi_b3v08_scaf000443,A,-0.0287190752744669,-0.1187191
1_Tdi_b3v08_scaf000444,X,-0.936152867702372,-1.026153
1_Tdi_b3v08_scaf000445,A,-0.0247673946963724,-0.1147674
1_Tdi_b3v08_scaf000446,A,0.00704307641219891,-0.08295692
1_Tdi_b3v08_scaf000447,A,0.063058712330777,-0.02694129
1_Tdi_b3v08_scaf000448,A,0.0402060106668095,-0.04979399
1_Tdi_b3v08_scaf000449,A,-0.0951419646090034,-0.1851420
1_Tdi_b3v08_scaf000450,A,-0.0329459989588233,-0.1229460
1_Tdi_b3v08_scaf000451,A,0.0662545667770326,-0.02374543
1_Tdi_b3v08_scaf000452,A,0.00755919548232075,-0.08244080
1_Tdi_b3v08_scaf000453,A,-0.0623630168704599,-0.1523630
1_Tdi_b3v08_scaf000454,A,-0.0909325945219321,-0.1809326
1_Tdi_b3v08_scaf000455,A,-0.0247550035935626,-0.1147550
1_Tdi_b3v08_scaf000456,A,-1.02320326479993,-1.113203
1_Tdi_b3v08_scaf000457,A,-0.773706997784744,-0.8637070
1_Tdi_b3v08_scaf000458,A,-0.0322406421449529,-0.1222406
1_Tdi_b3v08_scaf000459,A,0.00941380006120063,-0.08058620
1_Tdi_b3v08_scaf000460,A,-0.0235468711341897,-0.1135469
1_Tdi_b3v08_scaf000461,A,0.0255430615560149,-0.06445694
1_Tdi_b3v08_scaf000462,A,-0.0159150874230836,-0.1059151
1_Tdi_b3v08_scaf000463,A,0.0637304653681539,-0.02626953
1_Tdi_b3v08_scaf000464,X,-0.92314288433054,-1.013143
1_Tdi_b3v08_scaf000465,A,-0.0176437393757242,-0.1076437
1_Tdi_b3v08_scaf000466,X,-0.949641043001709,-1.039641
1_Tdi_b3v08_scaf000467,A,0.0855317752533574,-0.004468225
1_Tdi_b3v08_scaf000468,A,0.0610759830017835,-0.02892402
1_Tdi_b3v08_scaf000469,A,-0.01076660738429,-0.1007666
1_Tdi_b3v08_scaf000470,A,-0.000343139611915064,-0.09034314
1_Tdi_b3v08_scaf000471,A,-0.0587543841374544,-0.1487544
1_Tdi_b3v08_scaf000472,A,-0.142306924290134,-0.2323069
1_Tdi_b3v08_scaf000473,A,0.00654068105654695,-0.08345932
1_Tdi_b3v08_scaf000474,A,-0.0488196969652064,-0.1388197
1_Tdi_b3v08_scaf000475,A,0.0955623330875752,0.005562333
1_Tdi_b3v08_scaf000476,A,-0.0357818928583033,-0.1257819
1_Tdi_b3v08_scaf000477,A,-0.123246198490287,-0.2132462
1_Tdi_b3v08_scaf000478,A,0.045279591816487,-0.04472041
1_Tdi_b3v08_scaf000479,X,-0.979441868258827,-1.069442
1_Tdi_b3v08_scaf000480,A,0.00929016812865817,-0.08070983
1_Tdi_b3v08_scaf000481,A,-0.14139708165363,-0.2313971
1_Tdi_b3v08_scaf000482,A,-0.0818466292567359,-0.1718466
1_Tdi_b3v08_scaf000483,A,-0.0172493659685263,-0.1072494
1_Tdi_b3v08_scaf000484,A,0.0399346899832964,-0.05006531
1_Tdi_b3v08_scaf000485,A,0.0727838256908417,-0.01721617
1_Tdi_b3v08_scaf000486,A,-0.024999582810473,-0.1149996
1_Tdi_b3v08_scaf000487,X,-0.961523841209243,-1.051524
1_Tdi_b3v08_scaf000488,X,-0.968660062234696,-1.058660
1_Tdi_b3v08_scaf000489,A,0.0921259339628032,0.002125934
1_Tdi_b3v08_scaf000490,A,-0.152010714257472,-0.2420107
1_Tdi_b3v08_scaf000491,X,-0.966494939404591,-1.056495
1_Tdi_b3v08_scaf000492,A,-0.00716054459066552,-0.09716054
1_Tdi_b3v08_scaf000493,A,0.0507924315049262,-0.03920757
1_Tdi_b3v08_scaf000494,A,-0.0521222555931561,-0.1421223
1_Tdi_b3v08_scaf000495,A,-0.00366952393596421,-0.09366952
1_Tdi_b3v08_scaf000496,A,-0.109314922108686,-0.1993149
1_Tdi_b3v08_scaf000497,A,-0.0301857952291197,-0.1201858
1_Tdi_b3v08_scaf000498,A,0.12034938981891,0.03034939
1_Tdi_b3v08_scaf000499,A,0.0103736882545267,-0.07962631
1_Tdi_b3v08_scaf000500,A,-0.0538994636831534,-0.1438995
1_Tdi_b3v08_scaf000501,A,-0.0584963990737841,-0.1484964
1_Tdi_b3v08_scaf000502,A,-0.102752463792533,-0.1927525
1_Tdi_b3v08_scaf000503,A,-0.106247064410001,-0.1962471
1_Tdi_b3v08_scaf000504,A,-0.598016032975106,-0.6880160
1_Tdi_b3v08_scaf000505,A,-0.0364626087116256,-0.1264626
1_Tdi_b3v08_scaf000506,A,0.0482991183456788,-0.04170088
1_Tdi_b3v08_scaf000507,A,0.0565067820685921,-0.03349322
1_Tdi_b3v08_scaf000508,A,-0.0529080873385146,-0.1429081
1_Tdi_b3v08_scaf000509,X,-0.898046463927444,-0.9880465
1_Tdi_b3v08_scaf000510,A,0.0292722579184487,-0.06072774
1_Tdi_b3v08_scaf000511,A,-0.0497314518999735,-0.1397315
1_Tdi_b3v08_scaf000512,A,-0.00601440176278161,-0.09601440
1_Tdi_b3v08_scaf000513,X,-1.0091035841911,-1.099104
1_Tdi_b3v08_scaf000514,A,0.000577500601560747,-0.08942250
1_Tdi_b3v08_scaf000515,A,-0.0217645846847581,-0.1117646
1_Tdi_b3v08_scaf000516,A,-0.0202144320994578,-0.1102144
1_Tdi_b3v08_scaf000517,A,-0.00229583311454805,-0.09229583
1_Tdi_b3v08_scaf000518,A,0.0777567426515566,-0.01224326
1_Tdi_b3v08_scaf000519,A,-0.197385013927387,-0.2873850
1_Tdi_b3v08_scaf000520,A,-0.00204866174732806,-0.09204866
1_Tdi_b3v08_scaf000521,A,-0.00393560194619492,-0.09393560
1_Tdi_b3v08_scaf000522,X,-0.950893375788258,-1.040893
1_Tdi_b3v08_scaf000523,A,-0.0570624380523423,-0.1470624
1_Tdi_b3v08_scaf000524,A,0.0491565078306123,-0.04084349
1_Tdi_b3v08_scaf000525,A,-0.0249416575772359,-0.1149417
1_Tdi_b3v08_scaf000526,A,-0.00541525143360399,-0.09541525
1_Tdi_b3v08_scaf000527,A,0.0623920191925915,-0.02760798
1_Tdi_b3v08_scaf000528,A,0.0256302862267004,-0.06436971
1_Tdi_b3v08_scaf000529,A,-0.0860336553208847,-0.1760337
1_Tdi_b3v08_scaf000530,A,0.050102578452037,-0.03989742
1_Tdi_b3v08_scaf000531,A,-0.120475570806977,-0.2104756
1_Tdi_b3v08_scaf000532,A,-0.0310552972419077,-0.1210553
1_Tdi_b3v08_scaf000533,A,0.0583668789494647,-0.03163312
1_Tdi_b3v08_scaf000534,A,-0.104916449541673,-0.1949164
1_Tdi_b3v08_scaf000535,A,-0.0473207735720673,-0.1373208
1_Tdi_b3v08_scaf000536,A,-0.0535098853704731,-0.1435099
1_Tdi_b3v08_scaf000537,A,0.00951952356930738,-0.08048048
1_Tdi_b3v08_scaf000538,A,-0.0305808592485384,-0.1205809
1_Tdi_b3v08_scaf000539,A,0.0265150382086972,-0.06348496
1_Tdi_b3v08_scaf000540,A,0.0560328883224938,-0.03396711
1_Tdi_b3v08_scaf000541,A,0.0406904821962402,-0.04930952
1_Tdi_b3v08_scaf000542,A,-0.549833609872138,-0.6398336
1_Tdi_b3v08_scaf000543,A,-0.221066410706088,-0.3110664
1_Tdi_b3v08_scaf000544,X,-0.92154967434625,-1.011550
1_Tdi_b3v08_scaf000545,A,0.052582540529144,-0.03741746
1_Tdi_b3v08_scaf000546,A,0.0433036642932842,-0.04669634
1_Tdi_b3v08_scaf000547,A,-0.0396573671501107,-0.1296574
1_Tdi_b3v08_scaf000548,A,0.00893513292827197,-0.08106487
1_Tdi_b3v08_scaf000549,A,-0.0625301401367888,-0.1525301
1_Tdi_b3v08_scaf000550,A,0.0146810038866137,-0.07531900
1_Tdi_b3v08_scaf000551,A,-0.0471161208123871,-0.1371161
1_Tdi_b3v08_scaf000552,A,0.0511894297616846,-0.03881057
1_Tdi_b3v08_scaf000553,A,-0.0226774300220597,-0.1126774
1_Tdi_b3v08_scaf000554,X,-0.9151881507648,-1.005188
1_Tdi_b3v08_scaf000555,A,-0.016463676050238,-0.1064637
1_Tdi_b3v08_scaf000556,A,0.0269717989525805,-0.06302820
1_Tdi_b3v08_scaf000557,A,-0.0243961299585677,-0.1143961
1_Tdi_b3v08_scaf000558,A,-0.0306309535210508,-0.1206310
1_Tdi_b3v08_scaf000559,A,0.0421925605972155,-0.04780744
1_Tdi_b3v08_scaf000560,X,-0.934308864628698,-1.024309
1_Tdi_b3v08_scaf000561,A,0.111690926400292,0.02169093
1_Tdi_b3v08_scaf000562,X,-0.998468482652844,-1.088468
1_Tdi_b3v08_scaf000563,A,-0.00145851159815388,-0.09145851
1_Tdi_b3v08_scaf000564,A,-0.000181294343651968,-0.09018129
1_Tdi_b3v08_scaf000565,A,-0.0399256152527208,-0.1299256
1_Tdi_b3v08_scaf000566,A,0.0701027919352752,-0.01989721
1_Tdi_b3v08_scaf000567,X,-0.906802624722468,-0.9968026
1_Tdi_b3v08_scaf000568,A,-0.145689973360342,-0.2356900
1_Tdi_b3v08_scaf000569,A,-0.0486476761117997,-0.1386477
1_Tdi_b3v08_scaf000570,A,0.00496013611699103,-0.08503986
1_Tdi_b3v08_scaf000571,A,-0.142576346531598,-0.2325763
1_Tdi_b3v08_scaf000572,X,-0.886161988437289,-0.9761620
1_Tdi_b3v08_scaf000573,A,-0.00553971302250676,-0.09553971
1_Tdi_b3v08_scaf000574,A,-0.0105999682480326,-0.1006000
1_Tdi_b3v08_scaf000575,A,0.0443279524729557,-0.04567205
1_Tdi_b3v08_scaf000576,A,-0.0915157375730647,-0.1815157
1_Tdi_b3v08_scaf000577,A,0.0228209573333101,-0.06717904
1_Tdi_b3v08_scaf000578,A,0.0261510180049854,-0.06384898
1_Tdi_b3v08_scaf000579,X,-0.985048429735358,-1.075048
1_Tdi_b3v08_scaf000580,A,-0.0408740786671439,-0.1308741
1_Tdi_b3v08_scaf000581,A,0.0453675730221113,-0.04463243
1_Tdi_b3v08_scaf000582,A,0.0135909236998398,-0.07640908
1_Tdi_b3v08_scaf000583,X,-0.970205865639498,-1.060206
1_Tdi_b3v08_scaf000584,A,-0.0378780627836857,-0.1278781
1_Tdi_b3v08_scaf000585,A,0.0939108751005188,0.003910875
1_Tdi_b3v08_scaf000586,A,-0.0457083445757786,-0.1357083
1_Tdi_b3v08_scaf000587,A,-0.00732179459661266,-0.09732179
1_Tdi_b3v08_scaf000588,A,-0.00740499042799317,-0.09740499
1_Tdi_b3v08_scaf000589,A,-0.0131300878647658,-0.1031301
1_Tdi_b3v08_scaf000590,A,-0.0244778681209806,-0.1144779
1_Tdi_b3v08_scaf000591,A,0.00782246674193468,-0.08217753
1_Tdi_b3v08_scaf000592,A,-0.0780872253206877,-0.1680872
1_Tdi_b3v08_scaf000593,A,0.0609152743277806,-0.02908473
1_Tdi_b3v08_scaf000594,A,-0.00814096226185937,-0.09814096
1_Tdi_b3v08_scaf000595,A,-0.0031989582438816,-0.09319896
1_Tdi_b3v08_scaf000596,X,-0.952762615817472,-1.042763
1_Tdi_b3v08_scaf000597,X,-0.945677953941,-1.035678
1_Tdi_b3v08_scaf000598,X,-0.961778577412781,-1.051779
1_Tdi_b3v08_scaf000599,A,0.0293976162557394,-0.06060238
1_Tdi_b3v08_scaf000600,A,-0.068847078289778,-0.1588471
1_Tdi_b3v08_scaf000601,A,-0.232560249797254,-0.3225602
1_Tdi_b3v08_scaf000602,A,-0.0180003465943464,-0.1080003
1_Tdi_b3v08_scaf000603,X,-0.975381874269279,-1.065382
1_Tdi_b3v08_scaf000604,A,-0.0640015558845557,-0.1540016
1_Tdi_b3v08_scaf000605,X,-0.967339442151765,-1.057339
1_Tdi_b3v08_scaf000606,A,-0.120395371496504,-0.2103954
1_Tdi_b3v08_scaf000607,X,-0.900301115383871,-0.9903011
1_Tdi_b3v08_scaf000608,A,-0.0504690237617805,-0.1404690
1_Tdi_b3v08_scaf000609,A,-0.150963813746076,-0.2409638
1_Tdi_b3v08_scaf000610,A,-0.0645407565886232,-0.1545408
1_Tdi_b3v08_scaf000611,A,0.0298988473736613,-0.06010115
1_Tdi_b3v08_scaf000612,A,0.0296971215185095,-0.06030288
1_Tdi_b3v08_scaf000613,A,0.0384514041207532,-0.05154860
1_Tdi_b3v08_scaf000614,A,-0.0187796462288068,-0.1087796
1_Tdi_b3v08_scaf000615,A,0.0459900817811495,-0.04400992
1_Tdi_b3v08_scaf000616,A,0.0111411624527995,-0.07885884
1_Tdi_b3v08_scaf000617,A,-0.0503689084408039,-0.1403689
1_Tdi_b3v08_scaf000618,A,0.0762686718392747,-0.01373133
1_Tdi_b3v08_scaf000619,A,0.024388786462836,-0.06561121
1_Tdi_b3v08_scaf000620,A,0.0227805373908163,-0.06721946
1_Tdi_b3v08_scaf000621,A,-0.0339895022109297,-0.1239895
1_Tdi_b3v08_scaf000622,A,-0.198053388791983,-0.2880534
1_Tdi_b3v08_scaf000623,A,0.0207965912246345,-0.06920341
1_Tdi_b3v08_scaf000624,A,-1.02070413882759,-1.110704
1_Tdi_b3v08_scaf000625,A,0.0536006950577682,-0.03639930
1_Tdi_b3v08_scaf000626,A,-0.0623959528891535,-0.1523960
1_Tdi_b3v08_scaf000627,A,-0.117120517440943,-0.2071205
1_Tdi_b3v08_scaf000628,A,-0.0948015181704788,-0.1848015
1_Tdi_b3v08_scaf000629,A,0.0670246814163979,-0.02297532
1_Tdi_b3v08_scaf000630,A,0.0777845271229947,-0.01221547
1_Tdi_b3v08_scaf000631,A,0.0737127310357887,-0.01628727
1_Tdi_b3v08_scaf000632,A,0.0602434017364775,-0.02975660
1_Tdi_b3v08_scaf000633,A,0.0253239642620047,-0.06467604
1_Tdi_b3v08_scaf000634,A,-0.180053708524144,-0.2700537
1_Tdi_b3v08_scaf000635,A,0.0523437046079686,-0.03765630
1_Tdi_b3v08_scaf000636,A,0.238726155890258,0.1487262
1_Tdi_b3v08_scaf000637,A,-0.0155596698249368,-0.1055597
1_Tdi_b3v08_scaf000638,A,-0.0144369520926437,-0.1044370
1_Tdi_b3v08_scaf000639,A,0.0083348998239029,-0.08166510
1_Tdi_b3v08_scaf000640,A,-1.01969645550854,-1.109696
1_Tdi_b3v08_scaf000641,A,0.0400287431602136,-0.04997126
1_Tdi_b3v08_scaf000642,A,-0.0158380109091626,-0.1058380
1_Tdi_b3v08_scaf000643,A,0.018592042416317,-0.07140796
1_Tdi_b3v08_scaf000644,A,-0.046031969441338,-0.1360320
1_Tdi_b3v08_scaf000645,X,-0.947685469381785,-1.037685
1_Tdi_b3v08_scaf000646,A,-0.0101635039601427,-0.1001635
1_Tdi_b3v08_scaf000647,A,-0.120002970122897,-0.2100030
1_Tdi_b3v08_scaf000648,A,-0.0160016282622976,-0.1060016
1_Tdi_b3v08_scaf000649,A,-0.0806241630167443,-0.1706242
1_Tdi_b3v08_scaf000650,A,-0.0472782422846736,-0.1372782
1_Tdi_b3v08_scaf000651,A,0.0440212638406261,-0.04597874
1_Tdi_b3v08_scaf000652,A,-0.0920479241170184,-0.1820479
1_Tdi_b3v08_scaf000653,A,-0.732146049702419,-0.8221460
1_Tdi_b3v08_scaf000654,A,-0.0483189414097,-0.1383189
1_Tdi_b3v08_scaf000655,A,-0.0333527076317128,-0.1233527
1_Tdi_b3v08_scaf000656,A,-0.122165861793905,-0.2121659
1_Tdi_b3v08_scaf000657,A,-0.0434284350017956,-0.1334284
1_Tdi_b3v08_scaf000658,A,-0.00514315663789864,-0.09514316
1_Tdi_b3v08_scaf000659,A,0.061127084069634,-0.02887292
1_Tdi_b3v08_scaf000660,A,0.064344058103016,-0.02565594
1_Tdi_b3v08_scaf000661,A,-0.125577727693619,-0.2155777
1_Tdi_b3v08_scaf000662,A,0.0283772461628698,-0.06162275
1_Tdi_b3v08_scaf000663,A,-0.0580614671427181,-0.1480615
1_Tdi_b3v08_scaf000664,A,0.00814086320231679,-0.08185914
1_Tdi_b3v08_scaf000665,A,0.0449371299361374,-0.04506287
1_Tdi_b3v08_scaf000666,A,-0.0246426949704548,-0.1146427
1_Tdi_b3v08_scaf000667,X,-0.916176348607969,-1.006176
1_Tdi_b3v08_scaf000668,A,-0.0486221599560369,-0.1386222
1_Tdi_b3v08_scaf000669,A,0.00857178549126093,-0.08142821
1_Tdi_b3v08_scaf000670,A,0.026752147494971,-0.06324785
1_Tdi_b3v08_scaf000671,X,-0.917013869124284,-1.007014
1_Tdi_b3v08_scaf000672,A,-0.0591363506186876,-0.1491364
1_Tdi_b3v08_scaf000673,A,0.0204209604401646,-0.06957904
1_Tdi_b3v08_scaf000674,A,0.0168909933607894,-0.07310901
1_Tdi_b3v08_scaf000675,A,0.0325913294242883,-0.05740867
1_Tdi_b3v08_scaf000676,A,0.0649593122361976,-0.02504069
1_Tdi_b3v08_scaf000677,A,-0.0165082941852934,-0.1065083
1_Tdi_b3v08_scaf000678,A,-0.0314556288963727,-0.1214556
1_Tdi_b3v08_scaf000679,A,0.0417074538440576,-0.04829255
1_Tdi_b3v08_scaf000680,A,-0.117553958468376,-0.2075540
1_Tdi_b3v08_scaf000681,X,-0.959475563256778,-1.049476
1_Tdi_b3v08_scaf000682,A,-0.0283275341264534,-0.1183275
1_Tdi_b3v08_scaf000683,X,-0.998469280456682,-1.088469
1_Tdi_b3v08_scaf000684,X,-0.939148064467215,-1.029148
1_Tdi_b3v08_scaf000685,A,-0.0335076661603233,-0.1235077
1_Tdi_b3v08_scaf000686,A,0.00219633008036575,-0.08780367
1_Tdi_b3v08_scaf000687,A,-0.0865398122596496,-0.1765398
1_Tdi_b3v08_scaf000688,A,-0.00257286315073533,-0.09257286
1_Tdi_b3v08_scaf000689,X,-0.927755911499645,-1.017756
1_Tdi_b3v08_scaf000690,A,0.0145560513207506,-0.07544395
1_Tdi_b3v08_scaf000691,A,-0.00713920417540202,-0.09713920
1_Tdi_b3v08_scaf000692,X,-0.957179054093018,-1.047179
1_Tdi_b3v08_scaf000693,A,0.0209174681122597,-0.06908253
1_Tdi_b3v08_scaf000694,A,-0.0897396279140333,-0.1797396
1_Tdi_b3v08_scaf000695,A,-0.0513432328159927,-0.1413432
1_Tdi_b3v08_scaf000696,A,-0.0517190234259274,-0.1417190
1_Tdi_b3v08_scaf000697,A,0.152886609834806,0.06288661
1_Tdi_b3v08_scaf000698,A,0.0221613915898936,-0.06783861
1_Tdi_b3v08_scaf000699,A,0.03612935663883,-0.05387064
1_Tdi_b3v08_scaf000700,A,-0.0589190032994373,-0.1489190
1_Tdi_b3v08_scaf000701,A,0.105965042538171,0.01596504
1_Tdi_b3v08_scaf000702,A,0.0524778410896092,-0.03752216
1_Tdi_b3v08_scaf000703,A,0.0606959370467107,-0.02930406
1_Tdi_b3v08_scaf000704,A,-0.0487852405708251,-0.1387852
1_Tdi_b3v08_scaf000705,A,-0.0272964620287922,-0.1172965
1_Tdi_b3v08_scaf000706,A,0.079241752574085,-0.01075825
1_Tdi_b3v08_scaf000707,A,0.00760941080655613,-0.08239059
1_Tdi_b3v08_scaf000708,X,-0.936550035002022,-1.026550
1_Tdi_b3v08_scaf000709,A,0.00172285985475896,-0.08827714
1_Tdi_b3v08_scaf000710,X,-0.977839387287953,-1.067839
1_Tdi_b3v08_scaf000711,A,-0.0209190516839275,-0.1109191
1_Tdi_b3v08_scaf000712,A,-0.00862585079820937,-0.09862585
1_Tdi_b3v08_scaf000713,A,-0.0626036181723432,-0.1526036
1_Tdi_b3v08_scaf000714,A,-0.0263890886505789,-0.1163891
1_Tdi_b3v08_scaf000715,A,-0.0459861969511189,-0.1359862
1_Tdi_b3v08_scaf000716,A,0.126258566365046,0.03625857
1_Tdi_b3v08_scaf000717,A,-0.0310616809546301,-0.1210617
1_Tdi_b3v08_scaf000718,X,-0.945168062094466,-1.035168
1_Tdi_b3v08_scaf000719,A,0.0400576155090173,-0.04994238
1_Tdi_b3v08_scaf000720,A,-0.0363272981230104,-0.1263273
1_Tdi_b3v08_scaf000721,A,-0.0887167855369004,-0.1787168
1_Tdi_b3v08_scaf000722,A,0.0676589662514262,-0.02234103
1_Tdi_b3v08_scaf000723,A,0.00908062282323536,-0.08091938
1_Tdi_b3v08_scaf000724,A,-0.176432679804767,-0.2664327
1_Tdi_b3v08_scaf000725,A,0.0354513784831264,-0.05454862
1_Tdi_b3v08_scaf000726,A,-0.0950792943457051,-0.1850793
1_Tdi_b3v08_scaf000727,A,-0.117337927453122,-0.2073379
1_Tdi_b3v08_scaf000728,A,0.0800830555940367,-0.009916944
1_Tdi_b3v08_scaf000729,A,-0.0379408660584081,-0.1279409
1_Tdi_b3v08_scaf000730,A,-0.121964370429238,-0.2119644
1_Tdi_b3v08_scaf000731,A,0.0737568015889484,-0.01624320
1_Tdi_b3v08_scaf000732,A,0.0701448056270039,-0.01985519
1_Tdi_b3v08_scaf000733,A,-0.013085142148477,-0.1030851
1_Tdi_b3v08_scaf000734,A,0.0335723592879738,-0.05642764
1_Tdi_b3v08_scaf000735,A,-0.103846287023186,-0.1938463
1_Tdi_b3v08_scaf000736,A,-0.0668996170846505,-0.1568996
1_Tdi_b3v08_scaf000737,A,0.0319035708984217,-0.05809643
1_Tdi_b3v08_scaf000738,A,-0.013439947379558,-0.1034399
1_Tdi_b3v08_scaf000739,A,-0.0470987034691155,-0.1370987
1_Tdi_b3v08_scaf000740,A,0.0124725053086917,-0.07752749
1_Tdi_b3v08_scaf000741,A,0.0181061406036103,-0.07189386
1_Tdi_b3v08_scaf000742,A,-0.00852172330778687,-0.09852172
1_Tdi_b3v08_scaf000743,A,-0.0923695199498036,-0.1823695
1_Tdi_b3v08_scaf000744,A,-0.064529330486507,-0.1545293
1_Tdi_b3v08_scaf000745,A,-0.174471775144291,-0.2644718
1_Tdi_b3v08_scaf000746,A,0.101326593477251,0.01132659
1_Tdi_b3v08_scaf000747,A,-0.119697254220554,-0.2096973
1_Tdi_b3v08_scaf000748,A,-0.00342253959387863,-0.09342254
1_Tdi_b3v08_scaf000749,A,0.0208608226167485,-0.06913918
1_Tdi_b3v08_scaf000750,A,-0.005802535553619,-0.09580254
1_Tdi_b3v08_scaf000751,A,0.0314312927714783,-0.05856871
1_Tdi_b3v08_scaf000752,A,-0.00710229117583867,-0.09710229
1_Tdi_b3v08_scaf000753,A,0.064828733842164,-0.02517127
1_Tdi_b3v08_scaf000754,X,-0.896588796338029,-0.9865888
1_Tdi_b3v08_scaf000755,A,-0.0266484236814703,-0.1166484
1_Tdi_b3v08_scaf000756,A,-0.000979036825854688,-0.09097904
1_Tdi_b3v08_scaf000757,A,-0.0197150946025634,-0.1097151
1_Tdi_b3v08_scaf000758,A,-0.0396609707320259,-0.1296610
1_Tdi_b3v08_scaf000759,A,-0.0930599966728835,-0.1830600
1_Tdi_b3v08_scaf000760,X,-0.918217574238112,-1.008218
1_Tdi_b3v08_scaf000761,A,-0.0558245780476085,-0.1458246
1_Tdi_b3v08_scaf000762,A,-0.0802970849389666,-0.1702971
1_Tdi_b3v08_scaf000763,A,0.00728024197968456,-0.08271976
1_Tdi_b3v08_scaf000764,A,-0.025242257087331,-0.1152423
1_Tdi_b3v08_scaf000765,A,-0.0405839739399995,-0.1305840
1_Tdi_b3v08_scaf000766,A,-0.0338601787558965,-0.1238602
1_Tdi_b3v08_scaf000767,A,0.0106980566224588,-0.07930194
1_Tdi_b3v08_scaf000768,A,-0.0593447524219906,-0.1493448
1_Tdi_b3v08_scaf000769,A,0.0350557563252165,-0.05494424
1_Tdi_b3v08_scaf000770,A,-0.0236007242862642,-0.1136007
